radius,weight,pos_err_x,pos_err_y,yaw_err,vel_err_x,vel_err_y,yaw_rate_err,joint_dev_norm,pos_err_norm,yaw_err_abs,combined_dev,pos_dev_from_best,yaw_dev_from_best,joint_dev_from_best,combined_dev_from_best
0.75,3000.0,0.2815931145898032,-0.2144604238191976,-0.2896866569003218,-0.0780690969533108,-0.6710933663934887,-0.1380686599403757,114.1249117859038,0.35396038700551774,0.2896866569003218,114.12582834948047,-0.07719852520290632,0.1275882275893374,5.516875253904047,5.518890371737034
0.75,4000.0,0.2546518765701251,-0.1697404398041182,-0.1761634027583776,-0.6783647466586904,-0.4049729303538794,-1.0973812413773605,114.36192149795907,0.3060382249745638,0.1761634027583776,114.36246666474526,-0.12512068723386027,0.014064973447393214,5.753884965959315,5.755262392918726
0.75,5000.0,0.2606620470229243,-0.1906394471165067,-0.2944044023376309,-0.1196907789199741,-0.4829786972764529,-0.0701418516783909,114.25593069049408,0.32293668350787985,0.2944044023376309,114.25676636420559,-0.10822222870054421,0.13230597302664648,5.647894158494324,5.650480098791407
0.75,6000.0,0.173197096411211,-0.1710325355703403,-0.1703962219585348,-1.9640106480124653,-1.402668281834149,-1.010566698611198,113.87113906887308,0.24341191924163047,0.1703962219585348,113.87152671795316,-0.1877469929667936,0.0082977926475504,5.263102536873319,5.266456693107165
0.75,7000.0,0.2796981654833121,-0.1762234277061543,-0.1691730869368792,-0.7274836560308984,-0.5390607028004193,-0.943886839418938,114.0531185000124,0.33058396852726607,0.1691730869368792,114.05372306449037,-0.10057494368115799,0.00707465762589482,5.445081968012644,5.4460153331085515
0.75,8000.0,0.2040754899020187,-0.1333169670887986,-0.2292078262022396,-0.3440153193933075,-0.3658625275983671,-0.6891286602804143,114.93910094372298,0.2437626289907966,0.2292078262022396,114.93958796775907,-0.18739628321762747,0.0671093968912552,6.331064411723219,6.3341927365295065
0.75,9000.0,0.184468341854018,-0.1145325742955909,-0.272328175282218,-0.2759690921724786,-0.3055300554627056,-0.4630438753253938,113.7263165736872,0.21713194081282905,0.272328175282218,113.72684990947957,-0.214026971395595,0.11022974597123358,5.118280041687441,5.123938790278203
0.75,10000.0,0.427047465972654,-0.166110410194103,-0.1227146747322822,-1.518687626905318,-0.938319003727198,-1.213309577794563,114.51972998051662,0.4582163316257052,0.1227146747322822,114.5207124318933,0.027057419417281126,-0.03938375457870219,5.911693448516857,5.911886552810986
0.75,11000.0,0.2851352727815792,-0.2095486018458625,-0.2460704340096509,-0.4083137055156101,-0.5182565828007019,-0.4288687706911038,113.56969057938484,0.3538541229373785,0.2460704340096509,113.57050841523969,-0.07730478927104556,0.0839720046986665,4.961654047385082,4.962966674676561
0.75,12000.0,0.1688442712882648,-0.10316540024746,-0.2027291411952174,-0.5070242309348811,-0.3154134429986587,-0.8964729321547009,114.14272623757356,0.1978673488857719,0.2027291411952174,114.14307777319704,-0.23329156332265216,0.040630711884233006,5.534689705573797,5.539753238660573
0.75,13000.0,0.1369285983623754,-0.0787795059030991,-0.1757064630517675,-0.8485935616805969,-0.1844411832471579,-1.2848835808097272,113.53703046998916,0.15797357880297938,0.1757064630517675,113.5372763296531,-0.2731853334054447,0.013608033740783093,4.928993937989404,4.936577422233588
0.75,14000.0,0.2528763670169295,-0.1734864691517676,-0.227570023649914,-0.4686580232644457,-0.4993919557919044,-0.7119321767742008,114.4263908293018,0.30666596155169884,0.227570023649914,114.42702805870543,-0.12449295065672522,0.0654715943389296,5.818354297302037,5.820054274090713
0.75,15000.0,0.2530659709311343,-0.1798834605850943,-0.1100570210198035,-0.7698920480474596,-0.3641429249134202,-1.7033412967435395,113.89107363461628,0.31048421060560694,0.1100570210198035,113.89155002298676,-0.12067470160281712,-0.052041408291180896,5.283037102616518,5.2846713918092005
0.75,16000.0,0.2469247252246195,-0.1658416434345264,-0.1593503756080472,-0.91642299047381,-0.3741002598695888,-1.3385875605197235,112.52215955228806,0.297447929265474,0.1593503756080472,112.52266553065387,-0.13371098294295009,-0.002748053702937181,3.914123020288301,3.9164071796366544
0.75,17000.0,0.1373842092554131,-0.0770678118584669,-0.2058564511010505,-0.5925384783674454,-0.105938470006684,-0.9219583643749965,112.45288254876904,0.15752418410322644,0.2058564511010505,112.45318129903787,-0.2736347281051976,0.043758021790066104,3.8448460167692815,3.8548192722309036
0.75,18000.0,0.1799063524685394,-0.1047717888225427,-0.1940688412058051,-0.6553887585759433,-0.3102227147520608,-1.0631345847401283,114.01752851204944,0.20819083407203548,0.1940688412058051,114.01788374695667,-0.22296807813638858,0.031970411894820694,5.40949198004968,5.414179564193116
0.75,19000.0,0.0186112139151382,-0.1658416434345264,-0.1620984293109844,-0.5070242309348811,-0.6816221036605375,-0.8964729321547009,113.54910822236836,0.16688267729294023,0.1620984293109844,113.5493465583307,-0.2642762349154838,0.0,4.941071690368602,4.948134130932906
0.75,20000.0,0.0231120357672619,-0.1406891087587485,-0.1785662990589402,-0.6148140975788163,-0.4660369393826929,-1.1681282079532649,113.65754942371302,0.14257486286382376,0.1785662990589402,113.65777912012204,-0.2885840493446003,0.016467869747955804,5.049512891713263,5.05777939295978
1.125,0.0,-0.155150047299274,-0.937574140460746,-0.1603778497119972,-0.5070242309348811,-0.8554865360962115,-0.4041295746123045,112.08151277586435,0.9503245793083928,0.1603778497119972,112.08565628119845,0.5191656670999687,-0.001720579598987193,3.473476243864596,3.512061099551261
1.125,1000.0,0.0391465382643997,-0.4289041709803475,-0.1332097370092992,1.263461219074511,-1.2457515381055129,-0.8019152703998622,114.24338904892382,0.4306869389039158,0.1332097370092992,114.24427853270002,-0.00047197330450826636,-0.028888692301685198,5.635352516924058,5.635426582726814
1.125,2000.0,-0.3223469524020209,-0.3734023529700456,-0.1044222953929221,-1.0680977650470247,-1.6622103867175788,0.2079851830273485,113.15049112447883,0.49329187599882207,0.1044222953929221,113.15161458238882,0.06213296379039801,-0.0576761339180623,4.542454592479075,4.543245620296943
1.125,3000.0,0.0162227950940901,-0.2629496139149452,-0.1728100051355764,-0.618999540783741,-0.4676570640097347,0.5843737546239618,113.03400911423287,0.2634495749449666,0.1728100051355764,113.03444822448108,-0.16770933726345744,0.010711575824592007,4.425972582233115,4.429161823453876
1.125,4000.0,0.0449332059094024,-0.2916065089502333,-0.1728100051355764,-0.1656754639755564,-0.5303411976655901,-0.1147537317273783,113.83701000413608,0.2950480453340426,0.1728100051355764,113.83752352949666,-0.13611086687438145,0.010711575824592007,5.2289734721363175,5.230755631669604
